pasture,year,group,species
38a,2014,totaldiv,47
38a,2016,totaldiv,50
38a,2017,totaldiv,60
38a,2018,totaldiv,65
38b,2012,totaldiv,18
38b,2013,totaldiv,12
38b,2017,totaldiv,16
38b,2018,totaldiv,14
39a,2012,totaldiv,31
39a,2013,totaldiv,29
39a,2014,totaldiv,49
39a,2016,totaldiv,30
39a,2017,totaldiv,25
39a,2018,totaldiv,36
39b,2012,totaldiv,35
39b,2013,totaldiv,41
39b,2014,totaldiv,48
39b,2016,totaldiv,54
39b,2017,totaldiv,49
39b,2018,totaldiv,76
58a,2012,totaldiv,36
58a,2013,totaldiv,33
58a,2014,totaldiv,56
58a,2016,totaldiv,47
58a,2017,totaldiv,55
58a,2018,totaldiv,60
58b,2012,totaldiv,28
58b,2013,totaldiv,23
58b,2014,totaldiv,28
58b,2017,totaldiv,25
58b,2018,totaldiv,31
6a,2012,totaldiv,25
6a,2013,totaldiv,27
6a,2014,totaldiv,21
6a,2016,totaldiv,38
6a,2017,totaldiv,47
6a,2018,totaldiv,30
6b,2012,totaldiv,21
6b,2013,totaldiv,27
6b,2014,totaldiv,24
6b,2016,totaldiv,39
6b,2017,totaldiv,50
6b,2018,totaldiv,52
1,2012,herbdiv,26
1,2013,herbdiv,26
1,2014,herbdiv,24
1,2017,herbdiv,46
1,2018,herbdiv,45
3,2012,herbdiv,21
3,2013,herbdiv,24
3,2014,herbdiv,25
3,2016,herbdiv,37
3,2017,herbdiv,35
3,2018,herbdiv,50
4,2012,herbdiv,24
4,2013,herbdiv,21
4,2014,herbdiv,24
4,2016,herbdiv,23
4,2017,herbdiv,23
4,2018,herbdiv,36
5,2012,herbdiv,28
5,2013,herbdiv,22
5,2014,herbdiv,31
5,2016,herbdiv,44
5,2017,herbdiv,40
5,2018,herbdiv,42
7,2012,herbdiv,19
7,2013,herbdiv,27
7,2014,herbdiv,18
7,2016,herbdiv,41
7,2017,herbdiv,38
7,2018,herbdiv,51
8,2012,herbdiv,18
8,2013,herbdiv,30
8,2014,herbdiv,25
8,2016,herbdiv,35
8,2017,herbdiv,35
8,2018,herbdiv,48
9,2012,herbdiv,19
9,2013,herbdiv,29
9,2014,herbdiv,28
9,2016,herbdiv,36
9,2017,herbdiv,26
9,2018,herbdiv,22
10,2012,herbdiv,21
10,2013,herbdiv,21
10,2014,herbdiv,25
10,2016,herbdiv,39
10,2017,herbdiv,46
10,2018,herbdiv,42
11,2012,herbdiv,21
11,2013,herbdiv,22
11,2014,herbdiv,22
11,2016,herbdiv,33
11,2017,herbdiv,36
11,2018,herbdiv,26
14,2012,herbdiv,23
14,2013,herbdiv,30
14,2014,herbdiv,31
14,2016,herbdiv,34
14,2017,herbdiv,31
14,2018,herbdiv,32
15,2012,herbdiv,26
15,2013,herbdiv,29
15,2014,herbdiv,22
15,2016,herbdiv,30
15,2017,herbdiv,28
15,2018,herbdiv,35
17,2012,herbdiv,22
17,2013,herbdiv,29
17,2014,herbdiv,16
17,2016,herbdiv,39
17,2017,herbdiv,30
17,2018,herbdiv,25
18,2012,herbdiv,27
18,2013,herbdiv,29
18,2014,herbdiv,19
18,2016,herbdiv,39
18,2017,herbdiv,26
18,2018,herbdiv,33
19,2012,herbdiv,27
19,2013,herbdiv,24
19,2014,herbdiv,29
19,2016,herbdiv,30
19,2017,herbdiv,26
19,2018,herbdiv,40
20,2012,herbdiv,17
20,2013,herbdiv,13
20,2014,herbdiv,18
20,2016,herbdiv,20
20,2017,herbdiv,37
20,2018,herbdiv,37
21,2012,herbdiv,31
21,2013,herbdiv,19
21,2014,herbdiv,34
21,2016,herbdiv,41
21,2017,herbdiv,42
21,2018,herbdiv,61
22,2012,herbdiv,27
22,2013,herbdiv,25
22,2014,herbdiv,37
22,2016,herbdiv,38
22,2017,herbdiv,36
22,2018,herbdiv,43
23,2012,herbdiv,28
23,2013,herbdiv,14
23,2014,herbdiv,31
23,2016,herbdiv,29
23,2017,herbdiv,37
23,2018,herbdiv,28
24,2013,herbdiv,25
24,2014,herbdiv,28
24,2016,herbdiv,23
24,2017,herbdiv,31
24,2018,herbdiv,27
25,2012,herbdiv,27
25,2013,herbdiv,25
25,2014,herbdiv,23
25,2016,herbdiv,50
25,2017,herbdiv,37
25,2018,herbdiv,37
26,2012,herbdiv,31
26,2013,herbdiv,36
26,2014,herbdiv,37
26,2016,herbdiv,39
26,2017,herbdiv,42
26,2018,herbdiv,54
27,2012,herbdiv,24
27,2013,herbdiv,24
27,2014,herbdiv,46
27,2016,herbdiv,36
27,2017,herbdiv,43
27,2018,herbdiv,63
28,2012,herbdiv,24
28,2013,herbdiv,28
28,2014,herbdiv,38
28,2016,herbdiv,39
28,2017,herbdiv,39
28,2018,herbdiv,57
29,2012,herbdiv,26
29,2013,herbdiv,28
29,2014,herbdiv,28
29,2016,herbdiv,38
29,2017,herbdiv,37
29,2018,herbdiv,34
31,2012,herbdiv,25
31,2013,herbdiv,27
31,2014,herbdiv,35
31,2016,herbdiv,52
31,2017,herbdiv,41
31,2018,herbdiv,45
32,2012,herbdiv,28
32,2013,herbdiv,27
32,2014,herbdiv,37
32,2016,herbdiv,45
32,2017,herbdiv,33
32,2018,herbdiv,48
33,2012,herbdiv,23
33,2013,herbdiv,23
33,2014,herbdiv,35
33,2016,herbdiv,41
33,2017,herbdiv,44
33,2018,herbdiv,51
34,2012,herbdiv,27
34,2013,herbdiv,36
34,2014,herbdiv,32
34,2016,herbdiv,47
34,2017,herbdiv,61
34,2018,herbdiv,62
35,2012,herbdiv,29
35,2013,herbdiv,27
35,2014,herbdiv,28
35,2016,herbdiv,48
35,2017,herbdiv,43
35,2018,herbdiv,69
36,2012,herbdiv,23
36,2013,herbdiv,20
36,2014,herbdiv,22
36,2016,herbdiv,40
36,2017,herbdiv,27
36,2018,herbdiv,43
40,2012,herbdiv,29
40,2013,herbdiv,21
40,2014,herbdiv,51
40,2016,herbdiv,57
40,2017,herbdiv,34
40,2018,herbdiv,22
41,2012,herbdiv,26
41,2013,herbdiv,25
41,2014,herbdiv,40
41,2016,herbdiv,72
41,2017,herbdiv,52
41,2018,herbdiv,43
42,2012,herbdiv,24
42,2013,herbdiv,25
42,2014,herbdiv,32
42,2016,herbdiv,44
42,2017,herbdiv,41
42,2018,herbdiv,36
43,2012,herbdiv,25
43,2013,herbdiv,24
43,2014,herbdiv,27
43,2016,herbdiv,39
43,2017,herbdiv,33
43,2018,herbdiv,37
44,2012,herbdiv,24
44,2013,herbdiv,21
44,2014,herbdiv,32
44,2016,herbdiv,32
44,2017,herbdiv,34
44,2018,herbdiv,32
45,2012,herbdiv,23
45,2013,herbdiv,21
45,2014,herbdiv,34
45,2016,herbdiv,38
45,2017,herbdiv,29
45,2018,herbdiv,55
46,2012,herbdiv,23
46,2013,herbdiv,23
46,2014,herbdiv,24
46,2016,herbdiv,39
46,2017,herbdiv,21
46,2018,herbdiv,38
47,2012,herbdiv,25
47,2013,herbdiv,24
47,2014,herbdiv,28
47,2016,herbdiv,43
47,2017,herbdiv,39
47,2018,herbdiv,30
48,2012,herbdiv,20
48,2013,herbdiv,21
48,2014,herbdiv,22
48,2016,herbdiv,31
48,2017,herbdiv,21
48,2018,herbdiv,37
49,2012,herbdiv,27
49,2013,herbdiv,23
49,2014,herbdiv,27
49,2016,herbdiv,36
49,2017,herbdiv,35
49,2018,herbdiv,30
50,2012,herbdiv,21
50,2013,herbdiv,24
50,2014,herbdiv,24
50,2016,herbdiv,38
50,2017,herbdiv,33
50,2018,herbdiv,39
51,2012,herbdiv,25
51,2013,herbdiv,21
51,2014,herbdiv,26
51,2016,herbdiv,49
51,2017,herbdiv,37
51,2018,herbdiv,41
52,2012,herbdiv,25
52,2013,herbdiv,29
52,2014,herbdiv,32
52,2016,herbdiv,41
52,2017,herbdiv,33
52,2018,herbdiv,42
53,2012,herbdiv,27
53,2013,herbdiv,26
53,2014,herbdiv,27
53,2016,herbdiv,35
53,2017,herbdiv,33
53,2018,herbdiv,34
55,2012,herbdiv,21
55,2013,herbdiv,22
55,2014,herbdiv,28
55,2016,herbdiv,37
55,2017,herbdiv,26
55,2018,herbdiv,20
56,2012,herbdiv,26
56,2013,herbdiv,31
56,2014,herbdiv,29
56,2016,herbdiv,42
56,2017,herbdiv,28
56,2018,herbdiv,35
57,2012,herbdiv,25
57,2013,herbdiv,27
57,2014,herbdiv,33
57,2016,herbdiv,47
57,2017,herbdiv,41
57,2018,herbdiv,55
59,2012,herbdiv,21
59,2013,herbdiv,22
59,2014,herbdiv,34
59,2016,herbdiv,32
59,2017,herbdiv,38
59,2018,herbdiv,61
60,2012,herbdiv,21
60,2013,herbdiv,19
60,2014,herbdiv,24
60,2016,herbdiv,29
60,2017,herbdiv,46
60,2018,herbdiv,42
61,2012,herbdiv,26
61,2013,herbdiv,18
61,2014,herbdiv,36
61,2016,herbdiv,37
61,2017,herbdiv,36
61,2018,herbdiv,49
62,2012,herbdiv,26
62,2013,herbdiv,21
62,2014,herbdiv,38
62,2016,herbdiv,46
62,2017,herbdiv,29
62,2018,herbdiv,38
63,2012,herbdiv,24
63,2013,herbdiv,24
63,2014,herbdiv,32
63,2016,herbdiv,40
63,2017,herbdiv,36
63,2018,herbdiv,39
64,2012,herbdiv,26
64,2013,herbdiv,26
64,2014,herbdiv,25
64,2016,herbdiv,41
64,2017,herbdiv,41
64,2018,herbdiv,73
65,2012,herbdiv,22
65,2013,herbdiv,17
65,2014,herbdiv,31
65,2016,herbdiv,56
65,2017,herbdiv,31
65,2018,herbdiv,54
66,2012,herbdiv,28
66,2013,herbdiv,19
66,2014,herbdiv,43
66,2016,herbdiv,61
66,2017,herbdiv,44
66,2018,herbdiv,49
67,2012,herbdiv,23
67,2013,herbdiv,28
67,2014,herbdiv,29
67,2016,herbdiv,50
67,2017,herbdiv,38
67,2018,herbdiv,50
68,2012,herbdiv,24
68,2013,herbdiv,22
68,2014,herbdiv,50
68,2016,herbdiv,73
68,2017,herbdiv,56
68,2018,herbdiv,74
12a,2012,herbdiv,24
12a,2013,herbdiv,25
12a,2014,herbdiv,18
12a,2016,herbdiv,49
12a,2017,herbdiv,30
12a,2018,herbdiv,44
12b,2012,herbdiv,23
12b,2013,herbdiv,24
12b,2014,herbdiv,23
12b,2016,herbdiv,50
12b,2017,herbdiv,45
12b,2018,herbdiv,50
16a,2012,herbdiv,26
16a,2013,herbdiv,29
16a,2014,herbdiv,15
16a,2016,herbdiv,47
16a,2017,herbdiv,36
16a,2018,herbdiv,41
16b,2012,herbdiv,29
16b,2013,herbdiv,23
16b,2014,herbdiv,39
16b,2016,herbdiv,46
16b,2017,herbdiv,41
16b,2018,herbdiv,42
2a,2012,herbdiv,25
2a,2013,herbdiv,26
2a,2014,herbdiv,24
2a,2016,herbdiv,36
2a,2017,herbdiv,52
2a,2018,herbdiv,44
2b,2012,herbdiv,17
2b,2013,herbdiv,23
2b,2014,herbdiv,19
2b,2017,herbdiv,16
2b,2018,herbdiv,25
30a,2012,herbdiv,29
30a,2013,herbdiv,24
30a,2014,herbdiv,37
30a,2016,herbdiv,45
30a,2017,herbdiv,51
30a,2018,herbdiv,43
30b,2012,herbdiv,21
30b,2013,herbdiv,19
30b,2014,herbdiv,27
30b,2016,herbdiv,31
30b,2017,herbdiv,22
30b,2018,herbdiv,37
37a,2012,herbdiv,21
37a,2013,herbdiv,30
37a,2014,herbdiv,22
37a,2016,herbdiv,37
37a,2017,herbdiv,30
37a,2018,herbdiv,36
37b,2012,herbdiv,23
37b,2013,herbdiv,19
37b,2014,herbdiv,18
37b,2016,herbdiv,30
37b,2017,herbdiv,29
37b,2018,herbdiv,29
38a,2012,herbdiv,24
38a,2013,herbdiv,28
38a,2014,herbdiv,40
38a,2016,herbdiv,43
38a,2017,herbdiv,50
38a,2018,herbdiv,56
38b,2012,herbdiv,16
38b,2013,herbdiv,11
38b,2017,herbdiv,16
38b,2018,herbdiv,14
39a,2012,herbdiv,27
39a,2013,herbdiv,26
39a,2014,herbdiv,40
39a,2016,herbdiv,27
39a,2017,herbdiv,19
39a,2018,herbdiv,32
39b,2012,herbdiv,27
39b,2013,herbdiv,34
39b,2014,herbdiv,38
39b,2016,herbdiv,41
39b,2017,herbdiv,39
39b,2018,herbdiv,66
58a,2012,herbdiv,29
58a,2013,herbdiv,29
58a,2014,herbdiv,44
58a,2016,herbdiv,43
58a,2017,herbdiv,42
58a,2018,herbdiv,49
58b,2012,herbdiv,24
58b,2013,herbdiv,21
58b,2014,herbdiv,24
58b,2017,herbdiv,24
58b,2018,herbdiv,30
6a,2012,herbdiv,21
6a,2013,herbdiv,24
6a,2014,herbdiv,19
6a,2016,herbdiv,33
6a,2017,herbdiv,42
6a,2018,herbdiv,27
6b,2012,herbdiv,18
6b,2013,herbdiv,21
6b,2014,herbdiv,19
6b,2016,herbdiv,35
6b,2017,herbdiv,40
6b,2018,herbdiv,36
