Date,DailyMaxTemp,DailyMinTemp,DailyRain
2024-02-05,57.9,45.7,0.34
2024-02-04,59.6,49.3,1.2
2024-02-03,53.4,43.7,0.42
2024-02-02,55.6,43.6,0.34
2024-02-01,60.4,47.3,0.6
2024-01-31,58.7,50,2.19
2024-01-30,64.1,51.8,0
2024-01-29,75.3,51.8,0
2024-01-28,74.2,55.7,0
2024-01-27,67.6,49.8,0
2024-01-26,63.6,47,0
2024-01-25,58,45.7,0.01
2024-01-24,58.7,49.3,0.24
2024-01-23,57.8,49.5,0.05
2024-01-22,60,51.8,1.29
2024-01-21,60.7,51.3,1.05
2024-01-20,55.4,51.4,0.47
2024-01-19,60.2,50.4,0.45
2024-01-18,62.6,43.8,0
2024-01-17,59.2,46.1,0.03
2024-01-16,59,46.9,0.27
2024-01-15,62,44.5,0
2024-01-14,57.7,45.4,0.15
2024-01-13,55,41.5,0.83
2024-01-12,55.3,41,0
2024-01-11,52.6,38.3,0
2024-01-10,53.2,42.4,0.27
2024-01-09,52.3,45,0.13
2024-01-08,56,38,0
2024-01-07,51.2,41,0
2024-01-06,54.4,40.8,0.09
2024-01-05,61.6,48.5,0.01
2024-01-04,55.8,47.8,0
2024-01-03,54.2,45.2,0.16
2024-01-02,60,44.8,0.5
2024-01-01,62.2,43.8,0
2023-12-31,57.6,46.1,0
2023-12-30,57.1,48.6,0.46
2023-12-29,62.4,51.6,1.94
2023-12-28,64.7,55.9,0.01
2023-12-27,57.2,52.1,0.61
2023-12-26,61.2,43.9,0
2023-12-25,59,41.1,0
2023-12-24,57,40.6,0
2023-12-23,65,42.3,0
2023-12-22,64,51.6,0
2023-12-21,61.5,48.2,0
2023-12-20,59,50.2,2.09
2023-12-19,58.4,54.7,0.53
2023-12-18,60.5,55,0.93
2023-12-17,66.6,54.2,0.21
2023-12-16,75.3,49.6,0
2023-12-15,69.8,47.9,0
2023-12-14,64,44.8,0
2023-12-13,62.6,42.4,0
2023-12-12,60.7,42.9,0
2023-12-11,64.7,48,0
2023-12-10,66.2,41.7,0
2023-12-09,62.9,43.8,0
2023-12-08,56.6,43.3,0
2023-12-07,59.6,45.4,0.12
2023-12-06,61.1,45.4,0.2
2023-12-05,69.7,48.4,0
2023-12-04,67.8,49,0
2023-12-03,63.6,48.1,0
2023-12-02,57,50.6,0.11
2023-12-01,57.4,48.2,0
2023-11-30,58.9,48,0
2023-11-29,63.9,51.4,0.12
2023-11-28,66.4,47.2,0.15
2023-11-27,67,42.1,0
2023-11-26,67.7,45.7,0
2023-11-25,64.1,46.6,0
2023-11-24,61.1,47.5,0
2023-11-23,68.3,47.5,0
2023-11-22,69.6,47.2,0
2023-11-21,71.4,47.9,0
2023-11-20,67.3,48.6,0
2023-11-19,57,49.7,0.01
2023-11-18,62.8,51.8,0.56
2023-11-17,68.8,54.6,0.33
2023-11-16,68.9,56.9,0.02
2023-11-15,71.4,50.8,0.13
2023-11-14,69.3,51.3,0
2023-11-13,65.9,48.2,0
2023-11-12,74.5,51.2,0
2023-11-11,69.9,48.8,0
2023-11-10,68.6,43.8,0
2023-11-09,62.9,43.7,0
2023-11-08,67.9,44.3,0
2023-11-07,60.2,46.4,0
2023-11-06,64.5,55.2,0.01
2023-11-05,70.5,51.4,0.31
2023-11-04,69.7,51.9,0
2023-11-03,77.1,53.8,0
2023-11-02,73.2,53.8,0
2023-11-01,75.7,49.3,0
2023-10-31,75,49.4,0
2023-10-30,75.2,49.3,0
2023-10-29,73.8,52.1,0
2023-10-28,68.1,45.4,0
2023-10-27,59.8,45.5,0
2023-10-26,64,45.6,0
2023-10-25,62.1,52.6,0
2023-10-24,59.2,51.3,0
2023-10-23,65.3,55.1,0.06
2023-10-22,61.9,55.8,0.23
2023-10-21,68.2,51.7,0
2023-10-20,64.9,52.4,0
2023-10-19,84.5,54.7,0
2023-10-18,80.1,52.7,0
2023-10-17,68.6,51.5,0
2023-10-16,74.4,50.8,0
2023-10-15,68.5,50.4,0
2023-10-14,73.7,54.2,0
2023-10-13,67.8,50.2,0
2023-10-12,70.2,47.8,0
2023-10-11,62.3,50.5,0
2023-10-10,68.2,53.8,0.09
2023-10-09,70.8,51.8,0.04
2023-10-08,65.2,50,0
2023-10-07,77.3,53.3,0
2023-10-06,90.5,66.3,0
2023-10-05,90.6,64,0
2023-10-04,82.3,61,0
2023-10-03,65.2,47.5,0
2023-10-02,64.1,45.8,0
2023-10-01,67.3,48.8,0
2023-09-30,56.8,52.3,0.27
2023-09-29,61.8,53.3,0.03
2023-09-28,68.6,53.1,0
2023-09-27,68.5,55.3,0
2023-09-26,70.4,56.8,0.08
2023-09-25,74.9,52.2,0
2023-09-24,67.6,48.5,0
2023-09-23,67,50.8,0
2023-09-22,68.6,51.5,0
2023-09-21,70,50.3,0
2023-09-20,70,54.3,0
2023-09-19,69.8,54.4,0
2023-09-18,71.8,53.1,0
2023-09-17,70.9,55.2,0
2023-09-16,70.4,56.7,0
2023-09-15,64.8,56.1,0
2023-09-14,68.9,52.2,0
2023-09-13,66.9,52.8,0
2023-09-12,65.9,53.2,0
2023-09-11,67.2,53.3,0
2023-09-10,69.8,48.5,0
2023-09-09,71,47.6,0
2023-09-08,70.6,49.2,0
2023-09-07,66.2,49.7,0
2023-09-06,70.5,50.5,0
2023-09-05,66.6,52.5,0
2023-09-04,66.8,55.6,0
2023-09-03,70.4,57,0
2023-09-02,68.8,51.7,0
2023-09-01,63.7,53.8,0.08
2023-08-31,60.4,52.2,0
2023-08-30,80.3,54.4,0
2023-08-29,69.8,53.7,0
2023-08-28,70.6,53.7,0
2023-08-27,68.2,53.5,0
2023-08-26,67.3,54.2,0
2023-08-25,66,57,0
2023-08-24,79.3,58.4,0
2023-08-23,78.2,55.8,0
2023-08-22,74.2,58.9,0
2023-08-21,67.7,56.5,0
2023-08-20,76.5,54.4,0
2023-08-19,72.6,55.2,0
2023-08-18,74.6,56.5,0
2023-08-17,68.8,52.4,0
2023-08-16,71.2,52.3,0
2023-08-15,73.1,53.4,0
2023-08-14,72.2,52.1,0
2023-08-13,69.8,53.1,0
2023-08-12,71.6,54.5,0
2023-08-11,67.3,56.7,0
2023-08-10,69.6,51.8,0
2023-08-09,69.3,52,0.05
2023-08-08,70.4,50.9,0.01
2023-08-07,67.3,50.5,0
2023-08-06,71,49.8,0
2023-08-05,67.9,52.4,0
2023-08-04,64.4,53.7,0.01
2023-08-03,68.2,54.8,0.01
2023-08-02,64.4,53.8,0.03
2023-08-01,63.7,53.2,0
2023-07-31,66.4,51.8,0
2023-07-30,72.9,49.4,0
2023-07-29,70.2,51.8,0
2023-07-28,66.5,51.6,0
2023-07-27,65.7,51.5,0
2023-07-26,67.6,52.1,0
2023-07-25,72.2,49.5,0
2023-07-24,68.8,51.3,0
2023-07-23,68.3,50.8,0
2023-07-22,68.3,47.8,0
2023-07-21,68.4,46.5,0
2023-07-20,65.4,50.2,0
2023-07-19,62.3,51.2,0
2023-07-18,66.2,51,0
2023-07-17,68.7,53.2,0
2023-07-16,65.4,48.5,0
2023-07-15,68.3,50.9,0
2023-07-14,67,50.9,0
2023-07-13,70.7,48,0
2023-07-12,63.5,49,0
2023-07-11,64,45.1,0
2023-07-10,60.3,48.6,0.01
2023-07-09,63.9,50.8,0
2023-07-08,58,51.3,0
2023-07-07,56.9,51.7,0.02
2023-07-06,61.4,52.8,0
2023-07-05,66.5,51.4,0
2023-07-04,65.6,51.8,0
2023-07-03,67,53.3,0
2023-07-02,78.3,54,0
2023-07-01,74.2,47.4,0
2023-06-30,66.8,47.4,0
2023-06-29,63.3,49.2,0
2023-06-28,61.7,49.7,0.02
2023-06-27,59.8,50.4,0.05
2023-06-26,59.2,50.4,0.02
2023-06-25,63.6,50.9,0
2023-06-24,62.7,52.7,0
2023-06-23,59.3,52.7,0.02
2023-06-22,63.8,50.3,0.04
2023-06-21,58.4,49.8,0
2023-06-20,61.3,47.9,0
2023-06-19,60.7,50.7,0
2023-06-18,64.7,50.7,0
2023-06-17,64.5,50.9,0
2023-06-16,67.3,53.2,0
2023-06-15,67.2,52.1,0
2023-06-14,64.6,51.6,0.01
2023-06-13,62.1,53.1,0
2023-06-12,67.5,51.8,0.01
2023-06-11,60.8,51,0
2023-06-10,56.9,50.8,0
2023-06-09,62.9,52.1,0
2023-06-08,65.3,49.7,0
2023-06-07,65.1,51.2,0
2023-06-06,60,54.2,0.02
2023-06-05,63.7,49.3,0
2023-06-04,60.5,48.2,0
2023-06-03,62.3,48.5,0
2023-06-02,60.2,49.8,0
2023-06-01,57.4,50,0
2023-05-31,58.8,49.1,0
2023-05-30,60.4,51.1,0
2023-01-13,61.4,51.5,0.52
2023-01-12,63.5,52.4,0
2023-01-11,56.8,50.2,0.33
2023-01-10,56.2,47.7,0.27
2023-01-09,57.5,47.8,1.42
2023-01-08,59.9,52.4,0.5
2023-01-07,60.1,48.1,0.72
2023-01-06,59.2,50.3,0.01
2023-01-05,54.6,48.4,0.3
2023-01-04,54.2,53.8,0.01
2023-01-03,55.1,47.6,0.01
2023-01-02,52.2,42.4,0.28
2023-01-01,55.5,45.2,0
2022-12-31,55,47.8,2.54
2022-12-30,56.6,53.8,0.8
2022-12-29,54.9,45.5,0.22
2022-12-28,56.3,42.3,0.01
2022-12-27,56.8,48.5,2.12
2022-12-26,60.8,48.7,0.17
2022-12-25,70.7,51.4,0
2022-12-24,63.9,49,0
2022-12-23,61.5,49.6,0
2022-12-22,58.9,47,0
2022-12-21,61.5,43.7,0
2022-12-20,57.9,43.6,0
2022-12-19,56.6,37.8,0
2022-12-18,54.5,38.4,0
2022-12-17,58.5,38.7,0
2022-12-16,61.3,37.8,0
2022-12-15,59.9,39.1,0
2022-12-14,56.1,35.3,0
2022-12-13,55.7,35.6,0
2022-12-12,51.4,37.8,0.01
2022-12-11,52.9,41.4,0.46
2022-12-10,54.4,44.7,1.43
2022-12-09,54.7,39.9,0.01
2022-12-08,55,38.6,0.43
2022-12-07,54.9,39.2,0
2022-12-06,53.4,40.7,0.39
2022-12-05,57.6,46.6,0.32
2022-12-04,57,44.8,0.02
2022-12-03,50.8,44.9,0.9
2022-12-02,56.1,33,0
2022-12-01,50.6,40.1,0.92
2022-11-30,56,38.4,0
2022-11-29,59,38.6,0
2022-11-28,55.9,45.7,0
2022-11-27,59,44.3,0
2022-11-26,59.8,43.1,0
2022-11-25,74.8,48.2,0
2022-11-24,70.2,46.8,0
2022-11-23,69.1,43.6,0
2022-11-22,65.4,44.4,0
2022-11-21,67,44.1,0
2022-11-20,69.3,45.5,0
2022-11-19,68.9,46,0
2022-11-18,62.2,44.2,0
2022-11-17,65.3,39.6,0
2022-11-16,70,45.5,0
2022-11-15,66.8,41.4,0
2022-11-14,58.7,37.8,0
2022-11-13,61.1,38.8,0
2022-11-12,54.8,42,0.01
2022-11-11,59.8,39.4,0
2022-11-10,60.7,40.6,0
2022-11-09,57.4,41.8,0.11
2022-11-08,53.7,45,1.07
2022-11-07,58.8,44.9,0.26
2022-11-06,58.8,46.5,0.09
2022-11-05,59.1,50.8,0.2
2022-11-04,61.4,40.3,0
2022-11-03,55.1,40.2,0
2022-11-02,57.8,46.5,0
2022-11-01,56.3,45,0.46
2022-10-31,58.9,45.4,0
2022-10-30,54.2,46.8,0
2022-10-29,68,44.8,0
2022-10-28,60.2,45.9,0
2022-10-27,62.7,43.3,0
2022-10-26,58.7,44.4,0
2022-10-25,60.9,47.2,0
2022-10-24,69.3,49.3,0
2022-10-23,59.9,41.8,0
2022-10-22,59.7,52.1,0.08
2022-10-21,60.3,47.1,0
2022-10-20,65,47.6,0
2022-10-19,87,58.1,0
2022-10-18,78.2,52.4,0
2022-10-17,67.8,52.5,0
2022-10-16,67.4,52.1,0
2022-10-15,61.7,51.2,0
2022-10-14,57.3,46.8,0
2022-10-13,59.9,50.3,0
2022-10-12,64.4,49.4,0
2022-10-11,61.8,43.9,0.01
2022-10-10,63.5,47.7,0
2022-10-09,57.6,47.2,0
2022-10-08,62.3,45.9,0.01
2022-10-07,62.7,45.4,0
2022-10-06,61.3,46.4,0.01
2022-10-05,66.3,48.5,0
2022-10-04,62.6,53.4,0
2022-10-03,68,55.2,0
2022-10-02,69.7,56.6,0
2022-10-01,64,50.3,0
2022-09-30,67.3,51,0
2022-09-29,72.2,53.4,0
2022-09-28,69,51.6,0
2022-09-27,65.1,51.8,0
2022-09-26,65.4,52.1,0
2022-09-25,64.9,52.7,0
2022-09-24,73.8,54.7,0
2022-09-23,73.8,52.2,0
2022-09-22,72.3,48.7,0
2022-09-21,70.6,55,0.1
2022-09-20,74.6,51.1,0
2022-09-19,71.7,54.5,0
2022-09-18,65.4,56.9,0.46
2022-09-17,66.9,55.1,0
2022-09-16,65.7,55.8,0
2022-09-15,67.4,53.5,0
2022-09-14,71.2,56.5,0
2022-09-13,69.4,56.6,0
2022-09-12,68,57.6,0
2022-09-11,76.8,58.4,0
2022-09-10,77.9,54.4,0
2022-09-09,74,53.7,0
2022-09-08,83.3,56.9,0
2022-09-07,82.2,60.9,0
2022-09-06,99.2,57.8,0
2022-09-05,85.9,59.7,0
2022-09-04,80.4,53.6,0
2022-09-03,71.8,54.3,0
2022-09-02,65.2,50.2,0
2022-09-01,68.4,49.8,0
2022-08-31,66.7,52.5,0
2022-08-30,70.1,51.8,0
2022-08-29,69.5,52.8,0
2022-08-28,71.1,53.7,0
2022-08-27,68.8,50.2,0.01
2022-08-26,69.1,52.6,0
2022-08-25,66.7,51.5,0
2022-08-24,67,51.4,0.01
2022-08-23,69.2,52.7,0
2022-08-22,75.4,52.9,0
2022-08-21,72.8,50.4,0
2022-08-20,68.4,50.8,0
2022-08-19,68,53.2,0
2022-08-18,66.9,49.8,0
2022-08-17,72.4,49,0
2022-08-16,67.4,49.4,0
2022-08-15,65.8,52.1,0
2022-08-14,69.8,54.2,0
2022-08-13,69.1,55.2,0
2022-08-12,67.8,56.1,0
2022-08-11,67.7,58.6,0
2022-08-10,72.4,56.1,0
2022-08-09,73.5,57.9,0
2022-08-08,69.7,57,0
2022-08-07,69.6,53.7,0
2022-08-06,70.9,56,0
2022-08-05,73.2,56.5,0
2022-08-04,71.4,54.6,0
2022-08-03,72.4,54.2,0
2022-08-02,74,54.5,0
2022-08-01,73.6,54.9,0
2022-07-31,72,55.2,0
2022-07-30,69.8,55.6,0
2022-07-29,66.3,54.8,0
2022-07-28,66.2,50.9,0
2022-07-27,67.8,51.7,0
2022-07-26,68.6,53.7,0
2022-07-25,66.6,49.2,0.01
2022-07-24,62.8,48,0
2022-07-23,63.3,49,0
2022-07-22,66.4,50.6,0
2022-07-21,66,48.7,0
2022-07-20,63,49.4,0
2022-07-19,63.8,50.1,0
2022-07-18,70,50.8,0
2022-07-17,68.8,48.9,0
2022-07-16,67.9,47,0
2022-07-15,63.1,50.7,0
2022-07-14,66.2,52.8,0
2022-07-13,68,53.4,0
2022-07-12,70.7,52.9,0
2022-07-11,67.4,49.7,0
2022-07-10,70.3,51.8,0
2022-07-09,68.3,50.2,0
2022-07-08,67.8,51.3,0
2022-07-07,66.8,53.6,0
2022-07-06,69.8,56.6,0.02
2022-07-05,69.6,58.8,0
2022-07-04,72.1,52.6,0
2022-07-03,64.6,51.2,0.03
2022-07-02,57.9,51.3,0.06
2022-07-01,61.9,50.4,0.02
2022-06-30,61.5,50.8,0
2022-06-29,63.4,51.4,0
2022-06-28,66.6,48.6,0
2022-06-27,67.9,48.9,0
2022-06-26,67.2,48.2,0
2022-06-25,65.6,45.6,0
2022-06-24,66,46.2,0
2022-06-23,66.4,48.2,0
2022-06-22,84.4,52.7,0
2022-06-21,94,51.8,0
2022-06-20,74.7,46.1,0
2022-06-19,70.3,48.3,0
2022-06-18,62.6,49.9,0
2022-06-17,65,50.4,0
2022-06-16,62.4,49.7,0
2022-06-15,62.9,47.2,0
2022-06-14,68.4,46.2,0
2022-06-13,60.9,47.1,0
2022-06-12,68.9,51.5,0.02
2022-06-11,76.6,54,0
2022-06-10,81.2,55.2,0
2022-06-09,75.6,49,0
2022-06-08,70.3,52,0
2022-06-07,65.8,46.6,0
2022-06-06,64.2,48.8,0
2022-06-05,74,54.4,0.09
2022-06-04,70,51.6,0
2022-06-03,70.2,52.6,0.02
2022-06-02,68.3,48,0
2022-06-01,69.2,44.4,0
2022-05-31,66.2,43.7,0
2022-05-30,58.8,46.2,0
2022-05-29,59.2,47.6,0
2022-05-28,66.4,49.3,0.05
2022-05-27,64.1,50.5,0
2022-05-26,64.1,49.4,0
2022-05-25,73.2,50.4,0
2022-05-24,78,45.2,0
2022-05-23,61.8,46.6,0
2022-05-22,64.3,41,0
2022-05-21,64,43.6,0
2022-05-20,64.3,44.6,0
2022-05-19,60.8,48.5,0
2022-05-18,69.1,45.5,0
2022-05-17,59.4,47.4,0
2022-05-16,54.7,48.1,0.03
2022-05-15,58.7,47.6,0
2022-05-14,62.9,46.8,0
2022-05-13,66.7,48.2,0
2022-05-12,59,45.9,0
2022-05-11,57,44.2,0
2022-05-10,56.5,40.5,0
2022-05-09,57.6,42.1,0
2022-05-08,55.8,44.5,0.01
2022-05-07,57.2,46.4,0.01
2022-05-06,66.1,51.9,0.02
2022-05-05,64,44.6,0
2022-05-04,61.9,42.4,0
2022-05-03,66.8,44.6,0
2022-05-02,57.2,43.2,0
2022-05-01,58.4,47.4,0
2022-04-30,59.2,47.2,0
2022-04-29,59.9,42,0
2022-04-28,56.4,45.6,0
2022-04-27,55.9,44.6,0
2022-04-26,57,46.5,0
2022-04-25,60.9,45.3,0
2022-04-24,59.1,46.9,0
2022-04-23,61,46.2,0
2022-04-22,57.4,46,0.12
2022-04-21,60.9,50,0.02
2022-04-20,63.9,43.3,0.29
2022-04-19,61.9,44.1,0.1
2022-04-18,66.8,37.2,0
2022-04-17,54.2,39.4,0
2022-04-16,53.6,41.5,0.52
2022-04-15,58.9,43.5,0.02
2022-04-14,56.8,47.9,0.32
2022-04-13,56.1,41.2,0
2022-04-12,52.4,41.4,0
2022-04-11,50.5,43.3,0.2
2022-04-10,56.6,44.8,0
2022-04-09,57.3,43.1,0
2022-04-08,65.4,46.3,0
2022-04-07,83.8,55.7,0
2022-04-06,82.7,45.6,0
2022-04-05,58,46.2,0
2022-04-04,59.9,47.1,0
2022-04-03,56.6,43.8,0
2022-04-02,64,43,0
2022-04-01,58,41.7,0
2022-03-31,56.5,42.5,0
2022-03-30,53.2,45.5,0.04
2022-03-29,51,46.8,0.06
2022-03-28,59.3,46.8,0.04
2022-03-27,57.8,44,0.59
2022-03-26,64.2,44.8,0
2022-03-25,55.6,42.6,0
2022-03-24,60.1,41.6,0
2022-03-23,57.6,44.6,0
2022-03-22,73.9,47.2,0
2022-03-21,59,44.9,0
2022-03-20,55.4,42.8,0
2022-03-19,53.6,45,0.23
2022-03-18,58.8,43.1,0
2022-03-17,57.1,44.2,0
2022-03-16,56.7,44.4,0
2022-03-15,63.6,47.5,0.11
2022-03-14,66.3,37.3,0
2022-03-13,60.7,45.8,0.03
2022-03-12,59,40.5,0
2022-03-11,62.4,42.6,0
2022-03-10,62.1,41.7,0
2022-03-09,55.6,41.9,0
2022-03-08,67.8,47.1,0
2022-03-07,63.6,34.9,0
2022-03-06,53.6,40.7,0
2022-03-05,52.6,43.6,0.01
2022-03-04,51.6,41.9,0.17
2022-03-03,55.6,44.8,0.12
2022-03-02,66.7,45.6,0
2022-03-01,67.5,44.6,0
2022-02-28,70,45,0
2022-02-27,64.2,44.1,0
2022-02-26,58.5,36.8,0
2022-02-25,55.1,30.4,0
2022-02-24,52.3,30.4,0
2022-02-23,51.9,35.4,0
2022-02-22,48.8,35.7,0.09
2022-02-21,51.2,44.6,0.05
2022-02-20,54.7,41,0
2022-02-19,66.9,44.2,0
2022-02-18,61.9,40.1,0
2022-02-17,64.2,44.2,0
2022-02-16,59.4,46.2,0
2022-02-15,54.7,41.6,0
2022-02-14,51.4,44,0.03
2022-02-13,67.3,44.9,0
2022-02-12,76,52.2,0
2022-02-11,77.3,56.2,0
2022-02-10,79.1,56.3,0
2022-02-09,81.6,54.2,0
2022-02-08,74.4,43.4,0
2022-02-07,62,39.8,0
2022-02-06,70.8,45.1,0
2022-02-05,68,40.4,0
2022-02-04,62.4,39.6,0
2022-02-03,61.7,43.4,0
2022-02-02,61.3,48.5,0
2022-02-01,59.1,40.8,0
2022-01-31,56.8,42.7,0
2022-01-30,59.5,38.8,0
2022-01-29,66.6,44,0
2022-01-28,69.6,46.1,0
2022-01-27,65.9,38.9,0
2022-01-26,61.5,39.1,0
2022-01-25,57.2,42,0
2022-01-24,59.6,41.8,0
2022-01-23,62.8,41.8,0
2022-01-22,65.5,45.2,0
2022-01-21,66.3,46.2,0
2022-01-20,64.6,42.2,0
2022-01-19,63.4,41.3,0
2022-01-18,57.9,41.4,0
2022-01-17,62.4,46.9,0
2022-01-16,68.3,50.9,0
2022-01-15,74.2,47.9,0
2022-01-14,66.2,46.8,0
2022-01-13,60.9,45.7,0
2022-01-12,67.6,46.7,0
2022-01-11,65,44.7,0
2022-01-10,70.8,46.5,0
2022-01-09,67.6,40.2,0
2022-01-08,58.2,41.2,0
2022-01-07,54.3,46.1,0.02
2022-01-06,53.7,47.3,0.01
2022-01-05,60.4,45.5,0
2022-01-04,59,49,0.18
2022-01-03,52.7,46.6,0.31
2022-01-02,56.6,35.3,0
2022-01-01,56.1,35.9,0
2021-12-31,49.8,40.1,0
2021-12-30,57.8,40,0
2021-12-29,53.3,43.3,0.51
2021-12-28,50.1,40.4,0.01
2021-12-27,48.4,40.8,0.47
2021-12-26,51.8,40.2,0.12
2021-12-25,52,42.6,0.43
2021-12-24,54,47.1,0.14
2021-12-23,55.6,51.8,0.61
2021-12-22,56.3,48.2,0.25
2021-12-21,62.5,48.1,0.35
2021-12-20,56.8,47.3,0
2021-12-19,52,37.8,0
2021-12-18,54.2,36.6,0
2021-12-17,55.9,37.8,0
2021-12-16,53.5,43.1,0.26
2021-12-15,53,39.9,0.91
2021-12-14,48.9,38.6,0.2
2021-12-13,54.4,42.7,2.74
2021-12-12,54.4,46.9,1.16
2021-12-11,55.2,36.4,0
2021-12-10,57,37.2,0
2021-12-09,52.3,43.5,0.1
2021-12-08,53.8,47.5,0.05
2021-12-07,59.1,47.4,0.07
2021-12-06,54.3,43.7,0
2021-12-05,58.7,42.3,0
2021-12-04,56.2,48.6,0
2021-12-03,58.4,47,0
2021-12-02,66.4,49.3,0
2021-12-01,77.9,52.2,0
2021-11-30,74.1,45.6,0
2021-11-29,66.2,48.4,0
2021-11-28,68.9,53.2,0
2021-11-27,75.2,47.4,0
2021-11-26,66.8,49,0
2021-11-25,69.6,45.2,0
2021-11-24,65.5,49.8,0
2021-11-23,59.7,48.8,0
2021-11-22,74.8,52.5,0
2021-11-21,73.1,46.5,0
2021-11-20,66.3,48.7,0
2021-11-19,59,50,0.01
2021-11-18,57,45.6,0
2021-11-17,62.5,46.6,0
2021-11-16,65.6,49.8,0
2021-11-15,66.5,51.6,0
2021-11-14,80.2,54.5,0
2021-11-13,79.2,51.5,0
2021-11-12,75,53.2,0
2021-11-11,74.6,53.5,0
2021-11-10,66.3,47.1,0
2021-11-09,61.7,50,0.2
2021-11-08,64.9,41.8,0.24
2021-11-07,57.8,47.8,0
2021-11-06,62.5,49.6,0
2021-11-05,63.4,48.6,0
2021-11-04,61.6,49.7,0.15
2021-11-03,70.7,50.3,0.01
2021-11-02,65.9,53.2,0.02
2021-11-01,59.6,55.6,0.22
2021-10-31,64.4,50.1,0
2021-10-30,62.2,49.6,0
2021-10-29,69.8,50.7,0
2021-10-28,79.1,55.2,0
2021-10-27,68.8,51.1,0
2021-10-26,64.7,47.5,0
2021-10-25,61.7,47.9,0.44
2021-10-24,58,52.7,4.43
2021-10-23,65.5,48.6,0.19
2021-10-22,62.3,50.5,0.93
2021-10-21,66.3,58,0.22
2021-10-20,61.2,51.3,0.67
2021-10-19,64.7,41.6,0.03
2021-10-18,59.6,45,0
2021-10-17,71.7,49.2,0.1
2021-10-16,81.8,55.1,0
2021-10-15,76.9,52.8,0
2021-10-14,72.2,46.2,0
2021-10-13,59.9,43.2,0.01
2021-10-12,62.1,45.1,0
2021-10-11,56.5,48.9,0
2021-10-10,66.6,45.5,0
2021-10-09,67.3,49,0
2021-10-08,61.1,51,0
2021-10-07,62.2,50.4,0
2021-10-06,63.9,52,0
2021-10-05,63.9,47.7,0
2021-10-04,73.2,48.7,0
2021-10-03,76.2,53.9,0
2021-10-02,74,49.8,0
2021-10-01,78.6,51.2,0
2021-09-30,81,50.7,0
2021-09-29,68.2,50,0
2021-09-28,64.6,52.7,0
2021-09-27,70.4,53.6,0.04
2021-09-26,64.6,53.6,0
2021-09-25,64.8,52.9,0
2021-09-24,70.6,50.8,0.01
2021-09-23,67.5,47.8,0
2021-09-22,68.8,51.2,0
2021-09-21,85.9,53.7,0
2021-09-20,81.8,51.8,0
2021-09-19,66.7,52.3,0.04
2021-09-18,70.4,53.4,0
2021-09-17,66.1,52.1,0
2021-09-16,66.4,51.9,0
2021-09-15,67.3,51.3,0
2021-09-14,69.6,44.9,0
2021-09-13,66.8,50.6,0
2021-09-12,67,46.6,0
2021-09-11,67.9,48.3,0
2021-09-10,70.6,51.8,0
2021-09-09,70.6,52.6,0
2021-09-08,75,52.4,0
2021-09-07,75.6,51.9,0
2021-09-06,72,47.5,0
2021-09-05,68.2,47.6,0
2021-09-04,67.9,50.2,0
2021-09-03,64.4,53.2,0
2021-09-02,67.5,54.7,0
2021-09-01,67.5,54.2,0
2021-08-31,68.5,50.6,0
2021-08-30,68.6,51.3,0
2021-08-29,68.2,53.2,0
2021-08-28,77.3,54.8,0
2021-08-27,78.7,51.6,0
2021-08-26,69.9,49.9,0
2021-08-25,65.6,52.3,0
2021-08-24,69.3,54.6,0
2021-08-23,67.6,52.4,0
2021-08-22,67.5,54.5,0
2021-08-21,68.2,55.6,0
2021-08-20,70.7,55.5,0
2021-08-19,71.9,55.6,0
2021-08-18,70.2,51.3,0
2021-08-17,67.4,56.1,0
2021-08-16,71.6,54.7,0
2021-08-15,68.7,54.4,0
2021-08-14,67.6,55,0
2021-08-13,72.4,52.8,0
2021-08-12,74.7,55,0
2021-08-11,68,51.6,0
2021-08-10,70.3,53.7,0
2021-08-09,71.3,51.7,0
2021-08-08,70.6,51.8,0
2021-08-07,68.2,51.5,0
2021-08-06,68.7,52.2,0
2021-08-05,66.6,54.1,0
2021-08-04,67.6,51.4,0
2021-08-03,68.7,49.5,0
2021-08-02,70.6,53.9,0
2021-08-01,70.4,54,0
2021-07-31,70.7,54.3,0
2021-07-30,70.3,53.2,0
2021-07-29,69.7,53.2,0
2021-07-28,67.2,52.6,0
2021-07-27,73.8,52.9,0
2021-07-26,70.9,52.3,0
2021-07-25,68.3,51.8,0
2021-07-24,66.2,50.3,0
2021-07-23,66.5,50,0
2021-07-22,65.2,50.2,0
2021-07-21,65.8,50.7,0
2021-07-20,64.8,50.8,0
2021-07-19,65.9,49.3,0
2021-07-18,65.8,48.3,0
2021-07-17,69.5,50.2,0
2021-07-16,63.2,49.9,0.01
2021-07-15,63.2,49.5,0
2021-07-14,65.9,50.8,0
2021-07-13,61.5,50.6,0
2021-07-12,62.7,50.3,0
2021-07-11,63.8,50.2,0
2021-07-10,69.5,51.1,0
2021-07-09,70,52.2,0
2021-07-08,68.3,49.5,0
2021-07-07,59.5,52.2,0.03
2021-07-06,64.2,51.6,0
2021-07-05,65.2,52,0.01
2021-07-04,67,51.8,0
2021-07-03,66.6,51.7,0.01
2021-07-02,65,53.8,0.01
2021-07-01,65.3,53.1,0.01
2021-06-30,64.7,54.6,0
2021-06-29,66.4,53.3,0
2021-06-28,64.7,52.4,0
2021-06-27,66.7,53,0
2021-06-26,65.9,52.2,0
